time_s,standard_frequency_hz,transient_frequency_hz,standard_power_pu,transient_power_pu,standard_gate_pu,transient_gate_pu
26.91,49.7780295,49.4763298,0.0951023,0.0840583,0.8901004,0.8891006
26.92,49.7779993,49.4759898,0.0950524,0.0841088,0.8900682,0.8891689
26.93,49.7779661,49.4756534,0.0950026,0.0841595,0.8900370,0.8892371
26.94,49.7779297,49.4753206,0.0949531,0.0842104,0.8900070,0.8893052
26.95,49.7778904,49.4749914,0.0949037,0.0842614,0.8899781,0.8893732
26.96,49.7778480,49.4746658,0.0948546,0.0843126,0.8899503,0.8894412
26.97,49.7778026,49.4743438,0.0948056,0.0843640,0.8899236,0.8895091
26.98,49.7777542,49.4740254,0.0947569,0.0844155,0.8898980,0.8895769
26.99,49.7777028,49.4737107,0.0947084,0.0844672,0.8898736,0.8896446
27.00,49.7776485,49.4733996,0.0946602,0.0845191,0.8898503,0.8897122
27.01,49.7775912,49.4730921,0.0946123,0.0845711,0.8898281,0.8897797
27.02,49.7775311,49.4727882,0.0945645,0.0846232,0.8898071,0.8898472
27.03,49.7774680,49.4724880,0.0945171,0.0846756,0.8897872,0.8899145
27.04,49.7774020,49.4721914,0.0944699,0.0847280,0.8897684,0.8899818
27.05,49.7773332,49.4718985,0.0944231,0.0847806,0.8897507,0.8900489
27.06,49.7772616,49.4716093,0.0943765,0.0848334,0.8897342,0.8901159
27.07,49.7771871,49.4713237,0.0943302,0.0848863,0.8897188,0.8901829
27.08,49.7771099,49.4710418,0.0942843,0.0849393,0.8897045,0.8902497
27.09,49.7770299,49.4707635,0.0942386,0.0849925,0.8896913,0.8903164
27.10,49.7769472,49.4704889,0.0941933,0.0850458,0.8896793,0.8903830
27.11,49.7768617,49.4702180,0.0941484,0.0850992,0.8896684,0.8904495
27.12,49.7767736,49.4699508,0.0941037,0.0851528,0.8896587,0.8905158
27.13,49.7766828,49.4696872,0.0940595,0.0852065,0.8896500,0.8905821
27.14,49.7765893,49.4694274,0.0940155,0.0852603,0.8896425,0.8906482
27.15,49.7764932,49.4691712,0.0939720,0.0853142,0.8896361,0.8907142
27.16,49.7763946,49.4689187,0.0939288,0.0853683,0.8896308,0.8907800
27.17,49.7762934,49.4686699,0.0938860,0.0854225,0.8896267,0.8908457
27.18,49.7761896,49.4684249,0.0938436,0.0854768,0.8896236,0.8909113
27.19,49.7760834,49.4681835,0.0938016,0.0855312,0.8896217,0.8909768
27.20,49.7759746,49.4679458,0.0937601,0.0855857,0.8896209,0.8910421
27.21,49.7758634,49.4677118,0.0937189,0.0856403,0.8896212,0.8911073
27.22,49.7757498,49.4674816,0.0936781,0.0856950,0.8896225,0.8911723
27.23,49.7756338,49.4672550,0.0936378,0.0857498,0.8896250,0.8912372
27.24,49.7755155,49.4670321,0.0935978,0.0858048,0.8896286,0.8913019
27.25,49.7753948,49.4668130,0.0935584,0.0858598,0.8896333,0.8913665
27.26,49.7752718,49.4665976,0.0935193,0.0859149,0.8896391,0.8914309
27.27,49.7751465,49.4663859,0.0934808,0.0859701,0.8896459,0.8914952
27.28,49.7750190,49.4661779,0.0934427,0.0860254,0.8896538,0.8915593
27.29,49.7748893,49.4659736,0.0934050,0.0860808,0.8896628,0.8916232
27.30,49.7747574,49.4657730,0.0933678,0.0861362,0.8896729,0.8916870
27.31,49.7746234,49.4655762,0.0933311,0.0861918,0.8896840,0.8917506
27.32,49.7744873,49.4653831,0.0932949,0.0862474,0.8896962,0.8918141
27.33,49.7743491,49.4651937,0.0932591,0.0863031,0.8897095,0.8918774
27.34,49.7742088,49.4650080,0.0932239,0.0863589,0.8897238,0.8919405
27.35,49.7740666,49.4648260,0.0931891,0.0864148,0.8897391,0.8920034
27.36,49.7739223,49.4646478,0.0931549,0.0864707,0.8897555,0.8920662
27.37,49.7737761,49.4644732,0.0931211,0.0865267,0.8897729,0.8921288
27.38,49.7736280,49.4643024,0.0930879,0.0865827,0.8897913,0.8921912
27.39,49.7734780,49.4641353,0.0930552,0.0866388,0.8898108,0.8922534
27.40,49.7733262,49.4639719,0.0930230,0.0866950,0.8898312,0.8923154
27.41,49.7731726,49.4638123,0.0929914,0.0867512,0.8898527,0.8923773
27.42,49.7730172,49.4636563,0.0929603,0.0868075,0.8898751,0.8924389
27.43,49.7728601,49.4635041,0.0929297,0.0868639,0.8898986,0.8925004
27.44,49.7727013,49.4633555,0.0928996,0.0869203,0.8899230,0.8925617
27.45,49.7725408,49.4632107,0.0928701,0.0869767,0.8899484,0.8926228
27.46,49.7723787,49.4630696,0.0928412,0.0870332,0.8899748,0.8926836
27.47,49.7722151,49.4629322,0.0928128,0.0870897,0.8900021,0.8927443
27.48,49.7720498,49.4627985,0.0927850,0.0871463,0.8900303,0.8928048
27.49,49.7718831,49.4626685,0.0927577,0.0872029,0.8900596,0.8928650
27.50,49.7717148,49.4625422,0.0927310,0.0872595,0.8900897,0.8929251
27.51,49.7715452,49.4624195,0.0927049,0.0873162,0.8901208,0.8929850
27.52,49.7713741,49.4623006,0.0926793,0.0873729,0.8901528,0.8930446
27.53,49.7712017,49.4621854,0.0926544,0.0874296,0.8901856,0.8931040
27.54,49.7710279,49.4620739,0.0926300,0.0874864,0.8902194,0.8931633
27.55,49.7708529,49.4619660,0.0926062,0.0875432,0.8902541,0.8932223
27.56,49.7706766,49.4618618,0.0925829,0.0876000,0.8902897,0.8932810
27.57,49.7704990,49.4617614,0.0925603,0.0876568,0.8903261,0.8933396
27.58,49.7703204,49.4616645,0.0925383,0.0877136,0.8903634,0.8933979
27.59,49.7701405,49.4615714,0.0925168,0.0877705,0.8904015,0.8934560
27.60,49.7699596,49.4614819,0.0924959,0.0878273,0.8904405,0.8935139
27.61,49.7697776,49.4613961,0.0924757,0.0878842,0.8904803,0.8935716
27.62,49.7695946,49.4613140,0.0924560,0.0879411,0.8905209,0.8936290
27.63,49.7694107,49.4612355,0.0924370,0.0879980,0.8905624,0.8936862
27.64,49.7692258,49.4611606,0.0924185,0.0880548,0.8906046,0.8937432
27.65,49.7690399,49.4610894,0.0924007,0.0881117,0.8906476,0.8937999
27.66,49.7688533,49.4610218,0.0923835,0.0881686,0.8906914,0.8938564
27.67,49.7686658,49.4609579,0.0923669,0.0882255,0.8907360,0.8939126
27.68,49.7684775,49.4608976,0.0923509,0.0882823,0.8907813,0.8939686
27.69,49.7682884,49.4608410,0.0923355,0.0883392,0.8908274,0.8940244
27.70,49.7680987,49.4607879,0.0923207,0.0883960,0.8908741,0.8940799
27.71,49.7679083,49.4607385,0.0923065,0.0884529,0.8909217,0.8941352
27.72,49.7677173,49.4606927,0.0922930,0.0885097,0.8909699,0.8941902
27.73,49.7675256,49.4606505,0.0922801,0.0885665,0.8910188,0.8942449
27.74,49.7673335,49.4606119,0.0922678,0.0886233,0.8910684,0.8942995
27.75,49.7671408,49.4605769,0.0922561,0.0886800,0.8911187,0.8943537
27.76,49.7669476,49.4605454,0.0922450,0.0887367,0.8911697,0.8944077
27.77,49.7667541,49.4605176,0.0922346,0.0887934,0.8912213,0.8944615
27.78,49.7665601,49.4604933,0.0922248,0.0888501,0.8912735,0.8945150
27.79,49.7663658,49.4604726,0.0922156,0.0889067,0.8913264,0.8945682
27.80,49.7661711,49.4604555,0.0922070,0.0889633,0.8913799,0.8946212
27.81,49.7659762,49.4604419,0.0921990,0.0890199,0.8914340,0.8946739
27.82,49.7657811,49.4604318,0.0921917,0.0890764,0.8914887,0.8947263
27.83,49.7655857,49.4604253,0.0921850,0.0891329,0.8915439,0.8947785
27.84,49.7653903,49.4604224,0.0921789,0.0891893,0.8915997,0.8948304
27.85,49.7651946,49.4604230,0.0921734,0.0892457,0.8916561,0.8948820
27.86,49.7649990,49.4604270,0.0921685,0.0893020,0.8917130,0.8949334
27.87,49.7648032,49.4604346,0.0921643,0.0893583,0.8917705,0.8949844
27.88,49.7646075,49.4604457,0.0921606,0.0894146,0.8918285,0.8950352
27.89,49.7644118,49.4604603,0.0921576,0.0894707,0.8918869,0.8950858
27.90,49.7642162,49.4604784,0.0921552,0.0895269,0.8919459,0.8951360
27.91,49.7640207,49.4605000,0.0921534,0.0895829,0.8920053,0.8951860
27.92,49.7638253,49.4605250,0.0921523,0.0896389,0.8920652,0.8952357
27.93,49.7636302,49.4605535,0.0921517,0.0896949,0.8921255,0.8952851
27.94,49.7634352,49.4605855,0.0921517,0.0897507,0.8921863,0.8953342
27.95,49.7632406,49.4606209,0.0921524,0.0898065,0.8922475,0.8953831
27.96,49.7630462,49.4606598,0.0921536,0.0898623,0.8923091,0.8954316
27.97,49.7628522,49.4607020,0.0921555,0.0899179,0.8923711,0.8954799
27.98,49.7626585,49.4607478,0.0921580,0.0899735,0.8924335,0.8955279
27.99,49.7624653,49.4607969,0.0921610,0.0900290,0.8924963,0.8955755
28.00,49.7622725,49.4608494,0.0921647,0.0900844,0.8925594,0.8956229
28.01,49.7620802,49.4609053,0.0921689,0.0901398,0.8926228,0.8956700
28.02,49.7618884,49.4609646,0.0921737,0.0901950,0.8926866,0.8957168
28.03,49.7616972,49.4610273,0.0921792,0.0902502,0.8927507,0.8957633
28.04,49.7615066,49.4610933,0.0921852,0.0903053,0.8928151,0.8958095
28.05,49.7613166,49.4611627,0.0921918,0.0903603,0.8928798,0.8958554
28.06,49.7611273,49.4612354,0.0921989,0.0904152,0.8929448,0.8959011
28.07,49.7609386,49.4613115,0.0922067,0.0904700,0.8930101,0.8959464
28.08,49.7607508,49.4613909,0.0922150,0.0905247,0.8930755,0.8959914
28.09,49.7605636,49.4614736,0.0922239,0.0905793,0.8931413,0.8960361
28.10,49.7603773,49.4615596,0.0922333,0.0906338,0.8932072,0.8960804
28.11,49.7601919,49.4616489,0.0922434,0.0906883,0.8932733,0.8961245
28.12,49.7600073,49.4617415,0.0922539,0.0907426,0.8933397,0.8961683
28.13,49.7598236,49.4618374,0.0922651,0.0907968,0.8934062,0.8962118
28.14,49.7596409,49.4619365,0.0922768,0.0908509,0.8934729,0.8962549
28.15,49.7594591,49.4620389,0.0922890,0.0909049,0.8935397,0.8962978
28.16,49.7592784,49.4621445,0.0923018,0.0909587,0.8936067,0.8963403
28.17,49.7590987,49.4622534,0.0923151,0.0910125,0.8936738,0.8963825
28.18,49.7589200,49.4623654,0.0923289,0.0910661,0.8937411,0.8964244
28.19,49.7587425,49.4624807,0.0923433,0.0911197,0.8938084,0.8964660
28.20,49.7585661,49.4625992,0.0923582,0.0911731,0.8938758,0.8965073
28.21,49.7583909,49.4627209,0.0923737,0.0912263,0.8939433,0.8965483
28.22,49.7582168,49.4628457,0.0923896,0.0912795,0.8940108,0.8965889
28.23,49.7580440,49.4629737,0.0924061,0.0913325,0.8940784,0.8966292
28.24,49.7578725,49.4631048,0.0924231,0.0913854,0.8941460,0.8966692
28.25,49.7577022,49.4632391,0.0924406,0.0914382,0.8942136,0.8967089
28.26,49.7575333,49.4633765,0.0924585,0.0914908,0.8942813,0.8967482
28.27,49.7573657,49.4635170,0.0924770,0.0915433,0.8943489,0.8967873
28.28,49.7571995,49.4636606,0.0924960,0.0915957,0.8944165,0.8968260
28.29,49.7570347,49.4638073,0.0925154,0.0916480,0.8944841,0.8968643
28.30,49.7568714,49.4639571,0.0925353,0.0917000,0.8945516,0.8969024
28.31,49.7567095,49.4641099,0.0925557,0.0917520,0.8946191,0.8969401
28.32,49.7565491,49.4642658,0.0925766,0.0918038,0.8946865,0.8969775
28.33,49.7563902,49.4644247,0.0925979,0.0918555,0.8947538,0.8970146
28.34,49.7562329,49.4645867,0.0926197,0.0919070,0.8948210,0.8970513
28.35,49.7560771,49.4647516,0.0926420,0.0919584,0.8948880,0.8970877
28.36,49.7559229,49.4649196,0.0926646,0.0920096,0.8949550,0.8971238
28.37,49.7557704,49.4650905,0.0926878,0.0920606,0.8950218,0.8971595
28.38,49.7556195,49.4652644,0.0927113,0.0921116,0.8950885,0.8971949
28.39,49.7554703,49.4654413,0.0927353,0.0921623,0.8951550,0.8972300
28.40,49.7553227,49.4656211,0.0927597,0.0922129,0.8952213,0.8972647
28.41,49.7551769,49.4658039,0.0927845,0.0922633,0.8952875,0.8972991
28.42,49.7550329,49.4659895,0.0928098,0.0923136,0.8953534,0.8973332
28.43,49.7548906,49.4661781,0.0928354,0.0923637,0.8954192,0.8973669
28.44,49.7547501,49.4663695,0.0928614,0.0924137,0.8954847,0.8974003
28.45,49.7546114,49.4665639,0.0928879,0.0924635,0.8955499,0.8974334
28.46,49.7544745,49.4667610,0.0929147,0.0925131,0.8956149,0.8974661
28.47,49.7543395,49.4669611,0.0929419,0.0925625,0.8956797,0.8974985
28.48,49.7542064,49.4671640,0.0929694,0.0926118,0.8957441,0.8975305
28.49,49.7540752,49.4673696,0.0929974,0.0926609,0.8958083,0.8975622
28.50,49.7539459,49.4675781,0.0930257,0.0927098,0.8958722,0.8975935
28.51,49.7538186,49.4677894,0.0930543,0.0927586,0.8959358,0.8976245
28.52,49.7536932,49.4680035,0.0930833,0.0928071,0.8959991,0.8976552
28.53,49.7535697,49.4682203,0.0931126,0.0928555,0.8960620,0.8976855
28.54,49.7534483,49.4684399,0.0931423,0.0929037,0.8961246,0.8977155
28.55,49.7533289,49.4686622,0.0931723,0.0929518,0.8961868,0.8977451
28.56,49.7532115,49.4688872,0.0932026,0.0929996,0.8962486,0.8977744
28.57,49.7530962,49.4691149,0.0932332,0.0930473,0.8963101,0.8978034
28.58,49.7529830,49.4693453,0.0932641,0.0930947,0.8963712,0.8978320
28.59,49.7528718,49.4695784,0.0932953,0.0931420,0.8964319,0.8978602
28.60,49.7527627,49.4698141,0.0933268,0.0931891,0.8964922,0.8978881
28.61,49.7526557,49.4700525,0.0933586,0.0932360,0.8965520,0.8979157
28.62,49.7525509,49.4702935,0.0933907,0.0932827,0.8966115,0.8979429
28.63,49.7524482,49.4705371,0.0934230,0.0933292,0.8966704,0.8979698
28.64,49.7523476,49.4707833,0.0934556,0.0933755,0.8967290,0.8979963
28.65,49.7522493,49.4710320,0.0934885,0.0934216,0.8967870,0.8980224
28.66,49.7521531,49.4712834,0.0935216,0.0934675,0.8968446,0.8980482
28.67,49.7520591,49.4715373,0.0935550,0.0935132,0.8969017,0.8980737
28.68,49.7519673,49.4717937,0.0935885,0.0935587,0.8969584,0.8980988
28.69,49.7518778,49.4720526,0.0936223,0.0936040,0.8970145,0.8981236
28.70,49.7517904,49.4723140,0.0936564,0.0936491,0.8970701,0.8981480
28.71,49.7517053,49.4725780,0.0936906,0.0936940,0.8971252,0.8981721
28.72,49.7516225,49.4728443,0.0937251,0.0937387,0.8971797,0.8981958
28.73,49.7515419,49.4731132,0.0937597,0.0937831,0.8972337,0.8982192
28.74,49.7514636,49.4733844,0.0937945,0.0938274,0.8972872,0.8982422
28.75,49.7513876,49.4736581,0.0938296,0.0938714,0.8973401,0.8982648
28.76,49.7513138,49.4739342,0.0938648,0.0939153,0.8973924,0.8982871
28.77,49.7512424,49.4742127,0.0939001,0.0939589,0.8974442,0.8983091
28.78,49.7511732,49.4744935,0.0939356,0.0940023,0.8974954,0.8983307
28.79,49.7511064,49.4747767,0.0939713,0.0940454,0.8975459,0.8983520
28.80,49.7510419,49.4750623,0.0940071,0.0940884,0.8975959,0.8983729
28.81,49.7509797,49.4753501,0.0940431,0.0941311,0.8976453,0.8983934
28.82,49.7509198,49.4756403,0.0940792,0.0941736,0.8976941,0.8984136
28.83,49.7508623,49.4759327,0.0941154,0.0942159,0.8977422,0.8984334
28.84,49.7508071,49.4762274,0.0941517,0.0942580,0.8977897,0.8984529
28.85,49.7507542,49.4765244,0.0941881,0.0942998,0.8978366,0.8984721
28.86,49.7507037,49.4768236,0.0942247,0.0943414,0.8978828,0.8984908
28.87,49.7506556,49.4771250,0.0942613,0.0943828,0.8979284,0.8985093
28.88,49.7506097,49.4774286,0.0942980,0.0944240,0.8979733,0.8985273
28.89,49.7505663,49.4777344,0.0943348,0.0944649,0.8980175,0.8985451
28.90,49.7505252,49.4780424,0.0943717,0.0945056,0.8980611,0.8985624
28.91,49.7504864,49.4783525,0.0944086,0.0945460,0.8981039,0.8985795
28.92,49.7504500,49.4786648,0.0944456,0.0945862,0.8981461,0.8985961
28.93,49.7504160,49.4789791,0.0944826,0.0946262,0.8981876,0.8986124
28.94,49.7503843,49.4792956,0.0945197,0.0946660,0.8982284,0.8986284
28.95,49.7503550,49.4796141,0.0945568,0.0947055,0.8982685,0.8986440
28.96,49.7503280,49.4799347,0.0945939,0.0947447,0.8983079,0.8986592
28.97,49.7503034,49.4802574,0.0946310,0.0947838,0.8983466,0.8986741
28.98,49.7502811,49.4805821,0.0946682,0.0948225,0.8983845,0.8986887
28.99,49.7502612,49.4809087,0.0947054,0.0948611,0.8984217,0.8987029
29.00,49.7502437,49.4812374,0.0947425,0.0948994,0.8984582,0.8987167
29.01,49.7502284,49.4815681,0.0947797,0.0949374,0.8984939,0.8987302
29.02,49.7502155,49.4819007,0.0948168,0.0949752,0.8985289,0.8987434
29.03,49.7502050,49.4822352,0.0948539,0.0950128,0.8985632,0.8987561
29.04,49.7501968,49.4825717,0.0948910,0.0950501,0.8985967,0.8987686
29.05,49.7501909,49.4829100,0.0949280,0.0950872,0.8986294,0.8987807
29.06,49.7501873,49.4832503,0.0949650,0.0951240,0.8986614,0.8987924
29.07,49.7501860,49.4835924,0.0950019,0.0951605,0.8986926,0.8988038
29.08,49.7501871,49.4839364,0.0950388,0.0951968,0.8987230,0.8988148
29.09,49.7501904,49.4842822,0.0950756,0.0952329,0.8987527,0.8988255
29.10,49.7501960,49.4846298,0.0951124,0.0952687,0.8987816,0.8988358
29.11,49.7502040,49.4849792,0.0951490,0.0953042,0.8988097,0.8988458
29.12,49.7502142,49.4853303,0.0951856,0.0953395,0.8988370,0.8988554
29.13,49.7502266,49.4856833,0.0952220,0.0953745,0.8988636,0.8988647
29.14,49.7502413,49.4860379,0.0952584,0.0954093,0.8988893,0.8988736
29.15,49.7502583,49.4863943,0.0952947,0.0954438,0.8989143,0.8988822
29.16,49.7502775,49.4867524,0.0953308,0.0954781,0.8989384,0.8988905
29.17,49.7502990,49.4871122,0.0953668,0.0955121,0.8989618,0.8988983
29.18,49.7503226,49.4874737,0.0954027,0.0955458,0.8989844,0.8989059
29.19,49.7503485,49.4878367,0.0954384,0.0955793,0.8990061,0.8989131
29.20,49.7503766,49.4882015,0.0954740,0.0956125,0.8990271,0.8989199
29.21,49.7504068,49.4885678,0.0955095,0.0956454,0.8990472,0.8989264
29.22,49.7504392,49.4889357,0.0955448,0.0956781,0.8990666,0.8989326
29.23,49.7504738,49.4893052,0.0955799,0.0957105,0.8990851,0.8989384
29.24,49.7505105,49.4896763,0.0956149,0.0957427,0.8991028,0.8989439
29.25,49.7505494,49.4900488,0.0956497,0.0957745,0.8991198,0.8989490
29.26,49.7505904,49.4904229,0.0956843,0.0958061,0.8991359,0.8989538
29.27,49.7506334,49.4907986,0.0957187,0.0958375,0.8991512,0.8989582
29.28,49.7506786,49.4911756,0.0957529,0.0958686,0.8991656,0.8989623
29.29,49.7507259,49.4915542,0.0957870,0.0958994,0.8991793,0.8989660
29.30,49.7507752,49.4919342,0.0958208,0.0959299,0.8991922,0.8989695
29.31,49.7508265,49.4923156,0.0958544,0.0959602,0.8992042,0.8989725
29.32,49.7508799,49.4926984,0.0958878,0.0959901,0.8992154,0.8989753
29.33,49.7509353,49.4930826,0.0959209,0.0960199,0.8992258,0.8989776
29.34,49.7509927,49.4934682,0.0959539,0.0960493,0.8992354,0.8989797
29.35,49.7510520,49.4938551,0.0959866,0.0960785,0.8992442,0.8989814
29.36,49.7511133,49.4942433,0.0960190,0.0961074,0.8992522,0.8989828
29.37,49.7511766,49.4946329,0.0960512,0.0961360,0.8992593,0.8989838
29.38,49.7512418,49.4950237,0.0960832,0.0961643,0.8992657,0.8989845
29.39,49.7513089,49.4954159,0.0961149,0.0961924,0.8992712,0.8989849
29.40,49.7513779,49.4958092,0.0961463,0.0962202,0.8992759,0.8989849
29.41,49.7514487,49.4962038,0.0961775,0.0962477,0.8992799,0.8989846
29.42,49.7515214,49.4965997,0.0962084,0.0962749,0.8992830,0.8989840
29.43,49.7515960,49.4969967,0.0962390,0.0963019,0.8992853,0.8989830
29.44,49.7516723,49.4973949,0.0962693,0.0963285,0.8992868,0.8989817
29.45,49.7517504,49.4977943,0.0962993,0.0963549,0.8992875,0.8989800
29.46,49.7518303,49.4981948,0.0963290,0.0963810,0.8992874,0.8989781
29.47,49.7519120,49.4985964,0.0963585,0.0964069,0.8992865,0.8989758
29.48,49.7519954,49.4989991,0.0963876,0.0964324,0.8992848,0.8989732
29.49,49.7520804,49.4994030,0.0964164,0.0964577,0.8992824,0.8989702
29.50,49.7521672,49.4998078,0.0964449,0.0964827,0.8992791,0.8989669
29.51,49.7522556,49.5002138,0.0964731,0.0965074,0.8992751,0.8989633
29.52,49.7523457,49.5006207,0.0965010,0.0965318,0.8992702,0.8989594
29.53,49.7524374,49.5010287,0.0965285,0.0965559,0.8992646,0.8989551
29.54,49.7525307,49.5014376,0.0965557,0.0965798,0.8992583,0.8989505
29.55,49.7526255,49.5018475,0.0965825,0.0966033,0.8992511,0.8989456
29.56,49.7527219,49.5022584,0.0966091,0.0966266,0.8992432,0.8989404
29.57,49.7528198,49.5026702,0.0966352,0.0966496,0.8992345,0.8989348
29.58,49.7529192,49.5030829,0.0966610,0.0966723,0.8992251,0.8989290
29.59,49.7530202,49.5034965,0.0966865,0.0966947,0.8992149,0.8989228
29.60,49.7531225,49.5039110,0.0967116,0.0967169,0.8992039,0.8989163
29.61,49.7532263,49.5043264,0.0967363,0.0967387,0.8991922,0.8989094
29.62,49.7533315,49.5047425,0.0967607,0.0967603,0.8991798,0.8989023
29.63,49.7534380,49.5051595,0.0967847,0.0967816,0.8991666,0.8988948
29.64,49.7535460,49.5055773,0.0968084,0.0968025,0.8991527,0.8988871
29.65,49.7536552,49.5059959,0.0968316,0.0968233,0.8991381,0.8988790
29.66,49.7537658,49.5064152,0.0968545,0.0968437,0.8991227,0.8988706
29.67,49.7538776,49.5068353,0.0968770,0.0968638,0.8991066,0.8988618
29.68,49.7539907,49.5072561,0.0968991,0.0968836,0.8990898,0.8988528
29.69,49.7541050,49.5076776,0.0969208,0.0969032,0.8990723,0.8988435
29.70,49.7542205,49.5080998,0.0969421,0.0969224,0.8990541,0.8988338
29.71,49.7543372,49.5085227,0.0969630,0.0969414,0.8990352,0.8988239
29.72,49.7544550,49.5089462,0.0969835,0.0969601,0.8990156,0.8988136
29.73,49.7545740,49.5093703,0.0970037,0.0969785,0.8989953,0.8988030
29.74,49.7546941,49.5097951,0.0970234,0.0969966,0.8989744,0.8987922
29.75,49.7548152,49.5102204,0.0970427,0.0970144,0.8989527,0.8987810
29.76,49.7549373,49.5106463,0.0970616,0.0970319,0.8989304,0.8987695
29.77,49.7550605,49.5110728,0.0970801,0.0970491,0.8989075,0.8987577
29.78,49.7551847,49.5114998,0.0970981,0.0970661,0.8988838,0.8987456
29.79,49.7553098,49.5119273,0.0971158,0.0970827,0.8988596,0.8987333
29.80,49.7554359,49.5123553,0.0971330,0.0970991,0.8988347,0.8987206
29.81,49.7555628,49.5127838,0.0971498,0.0971152,0.8988091,0.8987076
29.82,49.7556907,49.5132127,0.0971662,0.0971309,0.8987830,0.8986943
29.83,49.7558194,49.5136421,0.0971821,0.0971464,0.8987562,0.8986808
29.84,49.7559489,49.5140719,0.0971977,0.0971616,0.8987288,0.8986669
29.85,49.7560792,49.5145021,0.0972128,0.0971765,0.8987008,0.8986528
29.86,49.7562103,49.5149327,0.0972274,0.0971911,0.8986721,0.8986383
29.87,49.7563421,49.5153637,0.0972417,0.0972055,0.8986429,0.8986236
29.88,49.7564746,49.5157950,0.0972555,0.0972195,0.8986132,0.8986086
29.89,49.7566078,49.5162266,0.0972688,0.0972333,0.8985828,0.8985933
29.90,49.7567417,49.5166585,0.0972817,0.0972467,0.8985519,0.8985777
29.91,49.7568762,49.5170908,0.0972942,0.0972599,0.8985204,0.8985618
29.92,49.7570113,49.5175233,0.0973063,0.0972727,0.8984883,0.8985456
29.93,49.7571469,49.5179561,0.0973179,0.0972853,0.8984557,0.8985292
29.94,49.7572831,49.5183891,0.0973290,0.0972976,0.8984226,0.8985124
29.95,49.7574198,49.5188223,0.0973397,0.0973096,0.8983889,0.8984954
29.96,49.7575570,49.5192557,0.0973500,0.0973213,0.8983548,0.8984781
29.97,49.7576947,49.5196893,0.0973598,0.0973328,0.8983201,0.8984606
29.98,49.7578328,49.5201231,0.0973692,0.0973439,0.8982849,0.8984427
29.99,49.7579712,49.5205570,0.0973781,0.0973547,0.8982492,0.8984246
30.00,49.7581101,49.5209910,0.0973866,0.0973653,0.8982130,0.8984062
30.01,49.7582493,49.5214252,0.0973947,0.0973756,0.8981763,0.8983876
30.02,49.7583888,49.5218594,0.0974023,0.0973855,0.8981392,0.8983686
30.03,49.7585286,49.5222937,0.0974094,0.0973952,0.8981016,0.8983494
30.04,49.7586686,49.5227281,0.0974161,0.0974046,0.8980635,0.8983300
30.05,49.7588089,49.5231624,0.0974223,0.0974137,0.8980250,0.8983102
30.06,49.7589494,49.5235969,0.0974282,0.0974225,0.8979861,0.8982902
30.07,49.7590901,49.5240313,0.0974335,0.0974311,0.8979468,0.8982700
30.08,49.7592309,49.5244657,0.0974384,0.0974393,0.8979070,0.8982494
30.09,49.7593718,49.5249000,0.0974429,0.0974473,0.8978668,0.8982287
30.10,49.7595128,49.5253343,0.0974469,0.0974550,0.8978262,0.8982076
30.11,49.7596538,49.5257685,0.0974505,0.0974623,0.8977852,0.8981863
30.12,49.7597949,49.5262027,0.0974536,0.0974694,0.8977439,0.8981647
30.13,49.7599360,49.5266367,0.0974563,0.0974762,0.8977021,0.8981429
30.14,49.7600771,49.5270706,0.0974585,0.0974828,0.8976600,0.8981208
30.15,49.7602182,49.5275044,0.0974603,0.0974890,0.8976176,0.8980985
30.16,49.7603591,49.5279380,0.0974617,0.0974950,0.8975748,0.8980759
30.17,49.7605000,49.5283714,0.0974626,0.0975006,0.8975317,0.8980531
30.18,49.7606407,49.5288046,0.0974630,0.0975060,0.8974882,0.8980300
30.19,49.7607812,49.5292376,0.0974631,0.0975111,0.8974445,0.8980067
30.20,49.7609216,49.5296704,0.0974627,0.0975159,0.8974004,0.8979831
30.21,49.7610617,49.5301029,0.0974618,0.0975204,0.8973560,0.8979593
30.22,49.7612017,49.5305352,0.0974605,0.0975247,0.8973113,0.8979353
30.23,49.7613413,49.5309672,0.0974588,0.0975287,0.8972664,0.8979110
30.24,49.7614807,49.5313989,0.0974567,0.0975323,0.8972212,0.8978865
30.25,49.7616197,49.5318302,0.0974541,0.0975357,0.8971757,0.8978617
30.26,49.7617584,49.5322612,0.0974511,0.0975389,0.8971300,0.8978367
30.27,49.7618967,49.5326919,0.0974477,0.0975417,0.8970841,0.8978114
30.28,49.7620346,49.5331222,0.0974439,0.0975443,0.8970379,0.8977860
30.29,49.7621721,49.5335521,0.0974396,0.0975465,0.8969915,0.8977603
30.30,49.7623091,49.5339817,0.0974349,0.0975485,0.8969449,0.8977343
30.31,49.7624456,49.5344107,0.0974298,0.0975503,0.8968981,0.8977082
30.32,49.7625817,49.5348394,0.0974243,0.0975517,0.8968511,0.8976818
30.33,49.7627172,49.5352676,0.0974183,0.0975529,0.8968039,0.8976551
30.34,49.7628522,49.5356953,0.0974120,0.0975537,0.8967565,0.8976283
30.35,49.7629866,49.5361226,0.0974052,0.0975543,0.8967090,0.8976012
30.36,49.7631204,49.5365493,0.0973981,0.0975547,0.8966614,0.8975740
30.37,49.7632535,49.5369755,0.0973905,0.0975547,0.8966135,0.8975465
30.38,49.7633860,49.5374012,0.0973825,0.0975545,0.8965656,0.8975187
